date,store,salesperson,vehicle_type,sale_price,front_gross,back_gross,lead_source,status,days_in_inventory,stock_number,make,model,year,fi_products_sold,csi_score
2025-04-27,Store 7,SP_H,Used,"$16,628","$2,947","$1,424",Walk-In,Lost,44,STK-02307,Ford,F-150,2021,0,0
2025-04-27,Store 7,SP_G,Used,"$16,231","$2,782","$2,126",Phone,Sold,29,STK-02308,GMC,Terrain,2021,3,9.7
2025-04-27,Store 7,SP_D,Used,"$32,863","$3,708","$1,461",Website,Lost,82,STK-02309,Buick,Envision,2020,0,0
2025-04-27,Store 7,SP_G,New,"$41,205",$695,"$1,079",Walk-In,Sold,8,STK-02310,Ford,Escape,2025,3,9.3
2025-04-27,Store 7,SP_C,New,"$61,079",$607,$856,CarGurus,Lost,6,STK-02311,Chevrolet,Traverse,2026,0,0
2025-04-27,Store 7,SP_H,Used,"$15,782","$3,200","$1,431",Email Campaign,Lost,20,STK-02312,Cadillac,Terrain,2023,0,0
2025-04-27,Store 7,SP_B,New,"$52,143",$831,"$1,990",CarGurus,Lost,19,STK-02313,Toyota,Tacoma,2025,0,0
2025-04-27,Store 7,SP_G,New,"$48,991",$697,"$1,801",AutoTrader,Lost,111,STK-02314,Buick,Encore,2024,0,0
2025-04-27,Store 7,SP_C,Used,"$12,458","$2,308","$1,311",Email Campaign,Pending,25,STK-02315,GMC,Pilot,2021,0,0
2025-04-27,Store 8,SP_F,Used,"$14,638","$3,240","$1,559",Service Drive,Lost,37,STK-02316,Honda,Pilot,2021,0,0
2025-04-27,Store 8,SP_F,Used,"$23,410","$1,600","$1,311",Service Drive,Sold,1,STK-02317,Chevrolet,Silverado,2024,0,8.1
2025-04-27,Store 8,SP_F,New,"$66,826","$2,003","$1,430",Walk-In,Pending,42,STK-02318,Honda,Encore,2024,0,0
2025-04-27,Store 8,SP_D,Used,"$22,040","$3,335","$1,657",Website,Lost,37,STK-02319,Buick,Encore,2021,0,0
2025-04-27,Store 8,SP_J,Used,"$24,378","$1,945","$1,018",AutoTrader,Sold,32,STK-02320,Cadillac,Pilot,2019,2,9.4
2025-04-27,Store 8,SP_F,New,"$58,947",$936,"$1,069",Referral,Sold,32,STK-02321,Ford,F-150,2024,0,9.3
2025-04-27,Store 8,SP_I,Used,"$14,051","$3,005","$1,686",Email Campaign,Lost,45,STK-02322,Chevrolet,Tahoe,2024,0,0
2025-04-27,Store 8,SP_E,New,"$34,797","$2,097",$757,Email Campaign,Pending,43,STK-02323,Ford,Explorer,2026,0,0
2025-04-27,Store 9,SP_H,New,"$56,012","$1,348","$1,260",Referral,Lost,41,STK-02324,Toyota,Highlander,2025,0,0
2025-04-27,Store 9,SP_I,Used,"$39,897","$2,930","$1,053",Facebook,Lost,23,STK-02325,GMC,XT5,2020,0,0
2025-04-27,Store 9,SP_B,Used,"$18,206","$2,856","$1,919",Service Drive,Lost,54,STK-02326,Ford,Bronco,2020,0,0
2025-04-27,Store 9,SP_F,New,"$29,846",$788,$870,Repeat Customer,Sold,13,STK-02327,Chevrolet,Traverse,2024,4,9.2
2025-04-27,Store 9,SP_B,New,"$39,140","$1,015","$1,458",CarGurus,Lost,30,STK-02328,Toyota,RAV4,2025,0,0
2025-04-27,Store 9,SP_I,Used,"$37,047","$3,058","$2,184",Service Drive,Pending,25,STK-02329,Ford,Escape,2023,0,0
2025-04-27,Store 10,SP_B,New,"$51,505",$947,"$1,600",AutoTrader,Sold,47,STK-02330,Cadillac,Accord,2026,2,9.5
2025-04-27,Store 10,SP_B,Used,"$37,144","$3,087","$2,165",CarGurus,Sold,47,STK-02331,Ford,F-150,2023,4,9.6
2025-04-27,Store 10,SP_E,New,"$38,914","$2,493","$1,981",Walk-In,Pending,13,STK-02332,Cadillac,Encore,2026,0,0
2025-04-27,Store 10,SP_C,New,"$61,848","$1,737","$1,112",CarGurus,Sold,75,STK-02333,Honda,CR-V,2024,1,9.6
2025-04-27,Store 10,SP_D,New,"$66,927","$1,535","$1,156",Website,Sold,5,STK-02334,Cadillac,XT5,2026,4,8
2025-04-27,Store 10,SP_A,Used,"$30,527","$1,550","$1,160",Repeat Customer,Lost,33,STK-02335,Chevrolet,Equinox,2020,0,0
2025-04-27,Store 10,SP_A,Used,"$39,102","$3,682","$1,534",Walk-In,Pending,38,STK-02336,Chevrolet,Equinox,2022,0,0
2025-04-27,Store 11,SP_J,New,"$30,247","$1,623",$252,Repeat Customer,Sold,55,STK-02337,Toyota,RAV4,2025,1,9.6
2025-04-27,Store 11,SP_C,Used,"$21,447","$1,581",$272,Service Drive,Sold,48,STK-02338,Honda,CR-V,2019,1,9.6
2025-04-27,Store 11,SP_I,New,"$45,831","$1,346",$196,Service Drive,Pending,27,STK-02339,Ford,F-150,2024,0,0
2025-04-27,Store 11,SP_B,New,"$62,286","$1,227",$554,Phone,Sold,48,STK-02340,Buick,Envision,2024,2,9.3
2025-04-27,Store 11,SP_J,New,"$61,989","$1,122",$594,CarGurus,Sold,26,STK-02341,Cadillac,Terrain,2025,2,8.7
2025-04-27,Store 11,SP_J,New,"$35,492",$918,$116,Phone,Pending,20,STK-02342,Buick,Encore,2025,0,0
2025-04-27,Store 11,SP_F,New,"$46,294","$1,053",$559,Phone,Lost,54,STK-02343,Chevrolet,Silverado,2024,0,0
2025-04-27,Store 11,SP_A,New,"$44,062","$1,202",$480,Walk-In,Sold,41,STK-02344,Honda,Ridgeline,2026,1,8.5
2025-04-27,Store 11,SP_E,New,"$66,005","$1,285",$136,Repeat Customer,Lost,13,STK-02345,Toyota,Tacoma,2024,0,0
2025-04-27,Store 11,SP_G,New,"$66,280","$1,234",$120,Walk-In,Lost,15,STK-02346,GMC,Accord,2026,0,0
2025-04-27,Store 11,SP_G,New,"$52,773","$1,201",$263,Facebook,Lost,45,STK-02347,Honda,Terrain,2026,0,0
2025-04-27,Store 11,SP_H,Used,"$32,153",$843,$542,Repeat Customer,Pending,1,STK-02348,Chevrolet,Silverado,2024,0,0
2025-04-27,Store 12,SP_D,Used,"$13,092","$2,643","$2,153",Email Campaign,Pending,3,STK-02349,GMC,Terrain,2020,0,0
2025-04-27,Store 12,SP_H,New,"$48,682","$2,349","$1,544",Email Campaign,Pending,15,STK-02350,Chevrolet,Equinox,2025,0,0
2025-04-27,Store 12,SP_G,New,"$44,988","$2,020","$1,957",Walk-In,Lost,53,STK-02351,Chevrolet,Silverado,2024,0,0
2025-04-27,Store 12,SP_G,Used,"$15,688","$2,087","$1,314",Walk-In,Sold,42,STK-02352,Ford,F-150,2020,2,8.5
2025-04-27,Store 12,SP_J,Used,"$19,147","$2,504","$1,156",Email Campaign,Sold,20,STK-02353,Cadillac,Ridgeline,2023,0,8.4
2025-04-27,Store 12,SP_I,New,"$60,044",$867,$716,Website,Sold,48,STK-02354,Chevrolet,Silverado,2024,0,8.6
2025-04-27,Store 12,SP_F,Used,"$41,314","$2,199","$1,552",Phone,Lost,49,STK-02355,Cadillac,Encore,2019,0,0
2025-04-27,Store 12,SP_B,New,"$64,187","$2,211","$1,784",CarGurus,Sold,44,STK-02356,Honda,XT5,2025,2,8.1
2025-04-28,Store 1,SP_G,New,"$33,381","$2,453","$1,798",Service Drive,Sold,74,STK-02357,Cadillac,Accord,2024,3,10
2025-04-28,Store 1,SP_G,Used,"$41,019","$1,661",$856,Walk-In,Sold,6,STK-02358,GMC,Accord,2024,1,9
2025-04-28,Store 1,SP_D,Used,"$32,176","$2,052","$1,631",Website,Lost,27,STK-02359,Chevrolet,Silverado,2021,0,0
2025-04-28,Store 1,SP_G,New,"$30,310","$1,904","$1,557",Service Drive,Sold,8,STK-02360,Ford,Bronco,2025,1,8.3
2025-04-28,Store 1,SP_G,New,"$36,829","$1,760","$1,469",AutoTrader,Sold,25,STK-02361,Chevrolet,Silverado,2024,4,9.1
2025-04-28,Store 1,SP_J,New,"$41,734","$1,778",$787,Walk-In,Pending,14,STK-02362,Honda,Encore,2026,0,0
2025-04-28,Store 1,SP_A,New,"$42,147","$2,401","$1,250",Referral,Sold,25,STK-02363,Buick,CR-V,2025,0,9.2
2025-04-28,Store 1,SP_G,Used,"$16,841","$2,023","$1,702",Referral,Sold,51,STK-02364,GMC,Encore,2022,2,9.3
2025-04-28,Store 1,SP_D,Used,"$13,007","$3,268",$826,Referral,Pending,35,STK-02365,Honda,Accord,2022,0,0
2025-04-28,Store 1,SP_I,New,"$63,671","$2,027","$1,678",Website,Pending,40,STK-02366,GMC,Envision,2025,0,0
2025-04-28,Store 1,SP_G,Used,"$23,106","$3,018","$1,999",Email Campaign,Sold,44,STK-02367,Ford,Escape,2019,3,8.9
2025-04-28,Store 2,SP_F,Used,"$14,126","$2,643","$1,293",Referral,Pending,28,STK-02368,Ford,F-150,2022,0,0
2025-04-28,Store 2,SP_G,New,"$32,361","$1,979","$1,587",Repeat Customer,Sold,16,STK-02369,Cadillac,Ridgeline,2024,2,9.9
2025-04-28,Store 2,SP_F,New,"$31,466","$1,328","$1,054",Phone,Lost,17,STK-02370,Chevrolet,Traverse,2025,0,0
2025-04-28,Store 2,SP_A,New,"$40,544","$2,483",$815,Facebook,Sold,15,STK-02371,Chevrolet,Traverse,2026,1,9
2025-04-28,Store 2,SP_H,Used,"$13,483","$1,401","$1,294",Website,Pending,31,STK-02372,Buick,Ridgeline,2022,0,0
2025-04-28,Store 2,SP_G,New,"$65,449","$1,854",$782,Phone,Sold,17,STK-02373,Toyota,Highlander,2024,2,8.6
2025-04-28,Store 2,SP_B,Used,"$17,237","$1,630",$894,Facebook,Pending,26,STK-02374,Ford,Escape,2020,0,0
2025-04-28,Store 2,SP_A,New,"$37,295","$1,259",$847,Email Campaign,Pending,41,STK-02375,Honda,Ridgeline,2026,0,0
2025-04-28,Store 2,SP_G,Used,"$14,368","$3,674","$1,323",Email Campaign,Sold,53,STK-02376,Honda,Pilot,2019,3,8.6
2025-04-28,Store 2,SP_I,Used,"$24,492","$2,162","$1,461",AutoTrader,Pending,37,STK-02377,Toyota,Tacoma,2022,0,0
2025-04-28,Store 2,SP_H,New,"$50,320","$1,308","$1,666",Facebook,Lost,5,STK-02378,Chevrolet,Silverado,2024,0,0
2025-04-28,Store 2,SP_H,Used,"$17,248","$3,087","$1,001",Service Drive,Pending,20,STK-02379,Cadillac,Encore,2022,0,0
2025-04-28,Store 3,SP_J,Used,"$33,605","$2,662",$968,Email Campaign,Sold,38,STK-02380,Ford,Escape,2022,2,9.1
2025-04-28,Store 3,SP_B,New,"$40,249","$1,921","$1,326",Email Campaign,Pending,38,STK-02381,Toyota,RAV4,2024,0,0
2025-04-28,Store 3,SP_F,Used,"$40,382","$2,852","$1,323",CarGurus,Lost,55,STK-02382,Ford,Escape,2020,0,0
2025-04-28,Store 3,SP_H,New,"$33,556",$-515,$461,Email Campaign,Sold,23,STK-02383,Ford,Bronco,2026,4,8.4
2025-04-28,Store 3,SP_E,Used,"$35,642","$2,459","$1,084",Repeat Customer,Sold,53,STK-02384,Buick,Ridgeline,2022,1,9.3
2025-04-28,Store 3,SP_B,Used,"$29,821","$2,168","$1,446",Website,Lost,45,STK-02385,GMC,Ridgeline,2019,0,0
2025-04-28,Store 3,SP_H,New,"$63,043",$-307,$902,Email Campaign,Pending,36,STK-02386,Cadillac,CR-V,2024,0,0
2025-04-28,Store 3,SP_C,Used,"$15,915","$3,555","$1,103",CarGurus,Lost,24,STK-02387,GMC,Ridgeline,2021,0,0
2025-04-28,Store 4,SP_D,New,"$61,306",$257,"$1,595",Phone,Pending,51,STK-02388,Chevrolet,Traverse,2025,0,0
2025-04-28,Store 4,SP_F,New,"$31,860",$597,"$1,370",Repeat Customer,Lost,19,STK-02389,GMC,Encore,2026,0,0
2025-04-28,Store 4,SP_H,Used,"$12,085",$746,"$1,194",AutoTrader,Sold,104,STK-02390,Chevrolet,Equinox,2021,2,8.1
2025-04-28,Store 4,SP_G,Used,"$27,549",$507,"$1,470",Phone,Lost,34,STK-02391,Ford,Explorer,2019,0,0
2025-04-28,Store 4,SP_D,New,"$51,873",$528,"$1,581",Email Campaign,Pending,42,STK-02392,GMC,Accord,2024,0,0
2025-04-28,Store 4,SP_E,New,"$36,632",$194,$829,Walk-In,Sold,26,STK-02393,Honda,Envision,2025,0,9.9
2025-04-28,Store 4,SP_E,Used,"$29,377",$834,$992,Walk-In,Lost,37,STK-02394,Cadillac,Terrain,2019,0,0
2025-04-28,Store 4,SP_G,Used,"$38,496",$398,$677,AutoTrader,Pending,18,STK-02395,Chevrolet,Traverse,2023,0,0
2025-04-28,Store 4,SP_E,New,"$59,997",$296,$800,Website,Sold,16,STK-02396,Cadillac,CR-V,2026,4,8.8
2025-04-28,Store 4,SP_E,New,"$49,789",$290,"$1,300",CarGurus,Sold,44,STK-02397,GMC,Accord,2026,3,8
2025-04-28,Store 4,SP_I,Used,"$22,046",$281,"$1,245",Walk-In,Sold,116,STK-02398,Buick,CR-V,2021,1,9.9
2025-04-28,Store 4,SP_F,Used,"$13,547",$456,"$1,282",Referral,Lost,52,STK-02399,Cadillac,Encore,2021,0,0
2025-04-28,Store 4,SP_I,Used,"$16,334",$785,"$1,241",AutoTrader,Pending,32,STK-02400,Buick,Ridgeline,2024,0,0
2025-04-28,Store 4,SP_F,Used,"$16,035",$834,"$1,673",CarGurus,Sold,28,STK-02401,Cadillac,Pilot,2024,1,8.9
2025-04-28,Store 5,SP_A,Used,"$33,296","$3,201","$1,498",Email Campaign,Lost,32,STK-02402,Cadillac,Envision,2024,0,0
2025-04-28,Store 5,SP_J,New,"$57,021","$2,138","$1,181",Service Drive,Lost,38,STK-02403,GMC,Encore,2026,0,0
2025-04-28,Store 5,SP_D,Used,"$40,893","$1,526","$1,575",Referral,Pending,37,STK-02404,Chevrolet,Equinox,2021,0,0
2025-04-28,Store 5,SP_H,New,"$65,091",$626,"$1,637",Service Drive,Lost,50,STK-02405,Cadillac,Encore,2026,0,0
2025-04-28,Store 5,SP_E,New,"$28,097","$1,417",$728,Facebook,Sold,28,STK-02406,GMC,Encore,2025,0,9.6
2025-04-28,Store 5,SP_C,New,"$41,811","$1,245","$1,697",Phone,Lost,8,STK-02407,Toyota,RAV4,2025,0,0
2025-04-28,Store 5,SP_H,New,"$61,032","$2,433","$1,710",Email Campaign,Sold,42,STK-02408,Honda,Accord,2026,2,8.4
2025-04-28,Store 6,SP_F,New,"$48,853","$1,721","$1,794",Email Campaign,Pending,18,STK-02409,Cadillac,Encore,2026,0,0
2025-04-28,Store 6,SP_F,Used,"$20,744","$2,537","$1,348",Referral,Lost,43,STK-02410,Honda,Accord,2023,0,0
2025-04-28,Store 6,SP_H,New,"$44,282","$1,389","$1,606",Phone,Sold,10,STK-02411,Honda,Ridgeline,2025,4,9.2
2025-04-28,Store 6,SP_B,Used,"$32,516","$3,779","$1,350",CarGurus,Lost,3,STK-02412,Cadillac,Terrain,2023,0,0
2025-04-28,Store 6,SP_D,New,"$59,055","$2,569","$1,113",Walk-In,Sold,35,STK-02413,Buick,Terrain,2025,0,8.8
2025-04-28,Store 6,SP_E,New,"$50,424","$2,430","$1,515",AutoTrader,Lost,25,STK-02414,Cadillac,Pilot,2026,0,0
2025-04-28,Store 6,SP_C,New,"$53,958","$1,747",$980,Facebook,Sold,17,STK-02415,Buick,Encore,2025,4,8.3
2025-04-28,Store 6,SP_I,Used,"$20,200","$3,626","$2,060",Repeat Customer,Lost,31,STK-02416,Chevrolet,Tahoe,2021,0,0
2025-04-28,Store 6,SP_E,Used,"$32,878","$3,768","$2,034",AutoTrader,Pending,50,STK-02417,Toyota,Camry,2021,0,0
2025-04-28,Store 6,SP_A,Used,"$16,923","$1,941","$1,065",AutoTrader,Sold,6,STK-02418,GMC,Terrain,2021,2,9.7
2025-04-28,Store 6,SP_C,New,"$62,917","$1,028",$789,Email Campaign,Pending,17,STK-02419,Ford,Bronco,2026,0,0
2025-04-28,Store 6,SP_F,New,"$54,419","$1,173","$1,201",Repeat Customer,Sold,31,STK-02420,Cadillac,Terrain,2026,1,9.7
2025-04-28,Store 7,SP_J,Used,"$31,140","$3,126","$1,507",CarGurus,Lost,97,STK-02421,GMC,Pilot,2022,0,0
2025-04-28,Store 7,SP_B,Used,"$26,627","$2,974","$1,525",Referral,Lost,27,STK-02422,Toyota,Camry,2023,0,0
2025-04-28,Store 7,SP_F,Used,"$26,228","$1,865","$1,831",Website,Sold,33,STK-02423,Toyota,Highlander,2024,3,9.6
2025-04-28,Store 7,SP_A,New,"$57,849","$2,451","$1,294",CarGurus,Sold,47,STK-02424,Cadillac,Ridgeline,2026,4,8.4
2025-04-28,Store 7,SP_C,New,"$28,893","$1,780","$1,936",CarGurus,Pending,81,STK-02425,Chevrolet,Silverado,2024,0,0
2025-04-28,Store 7,SP_C,New,"$67,721","$1,328","$1,469",CarGurus,Lost,1,STK-02426,Ford,F-150,2024,0,0
2025-04-28,Store 7,SP_F,New,"$44,448",$865,"$1,209",Referral,Lost,14,STK-02427,Buick,XT5,2026,0,0
2025-04-28,Store 7,SP_D,New,"$50,954","$1,569",$721,CarGurus,Sold,24,STK-02428,Toyota,Camry,2025,1,8.1
2025-04-28,Store 7,SP_D,New,"$37,288","$1,630","$1,751",CarGurus,Lost,16,STK-02429,Chevrolet,Silverado,2026,0,0
2025-04-28,Store 7,SP_F,New,"$50,851","$2,473","$1,075",Repeat Customer,Sold,48,STK-02430,Ford,Escape,2024,4,9.2
2025-04-28,Store 8,SP_D,New,"$58,029",$800,$915,Email Campaign,Lost,31,STK-02431,Honda,Ridgeline,2025,0,0
2025-04-28,Store 8,SP_H,New,"$47,707","$2,203","$1,204",Email Campaign,Lost,39,STK-02432,Buick,Accord,2025,0,0
2025-04-28,Store 8,SP_F,New,"$36,866","$1,319",$959,Facebook,Sold,14,STK-02433,Cadillac,Accord,2026,2,9.2
2025-04-28,Store 8,SP_I,Used,"$32,775","$2,092","$1,597",Walk-In,Lost,32,STK-02434,GMC,CR-V,2023,0,0
2025-04-28,Store 8,SP_H,Used,"$16,507","$3,525","$1,909",Facebook,Sold,25,STK-02435,Toyota,RAV4,2021,3,8.7
2025-04-28,Store 8,SP_H,New,"$59,464",$949,"$1,516",Walk-In,Lost,50,STK-02436,Buick,Ridgeline,2025,0,0
2025-04-28,Store 8,SP_A,Used,"$22,212","$2,208","$1,097",Website,Sold,20,STK-02437,Buick,Terrain,2023,1,8.2
2025-04-28,Store 8,SP_J,New,"$63,817",$636,"$1,007",CarGurus,Sold,30,STK-02438,Buick,Ridgeline,2025,0,9.8
2025-04-28,Store 8,SP_F,Used,"$12,060","$3,546",$943,Service Drive,Lost,46,STK-02439,Buick,Accord,2020,0,0
2025-04-28,Store 8,SP_D,New,"$66,724","$1,590",$769,AutoTrader,Lost,34,STK-02440,Toyota,Highlander,2024,0,0
2025-04-28,Store 9,SP_F,New,"$30,249",$663,"$1,412",CarGurus,Sold,16,STK-02441,GMC,Accord,2025,1,9.7
2025-04-28,Store 9,SP_D,New,"$48,768","$1,242","$1,528",Walk-In,Lost,19,STK-02442,Chevrolet,Traverse,2024,0,0
2025-04-28,Store 9,SP_H,New,"$61,676","$2,153",$847,Referral,Sold,1,STK-02443,Honda,Encore,2026,0,9.7
2025-04-28,Store 9,SP_G,New,"$35,246",$650,"$1,521",Facebook,Sold,23,STK-02444,Chevrolet,Equinox,2025,2,9.1
2025-04-28,Store 9,SP_E,New,"$58,572","$1,386",$930,Email Campaign,Lost,21,STK-02445,GMC,Encore,2024,0,0
2025-04-28,Store 9,SP_D,New,"$47,753","$1,843","$1,595",Email Campaign,Lost,17,STK-02446,GMC,XT5,2024,0,0
2025-04-28,Store 9,SP_J,Used,"$33,597","$3,089","$1,454",CarGurus,Sold,30,STK-02447,GMC,Envision,2020,2,8.3
2025-04-28,Store 10,SP_C,Used,"$21,689","$3,537",$905,AutoTrader,Sold,31,STK-02448,GMC,Accord,2022,3,9.3
2025-04-28,Store 10,SP_B,New,"$67,301",$751,"$1,163",Phone,Sold,23,STK-02449,Cadillac,Terrain,2026,1,9.9
2025-04-28,Store 10,SP_B,New,"$50,399","$1,016","$1,425",CarGurus,Sold,13,STK-02450,Honda,CR-V,2026,0,8.8
2025-04-28,Store 10,SP_J,New,"$49,311","$2,192","$1,205",Service Drive,Lost,19,STK-02451,Toyota,RAV4,2026,0,0
2025-04-28,Store 10,SP_C,New,"$34,636","$1,906","$1,301",Walk-In,Sold,65,STK-02452,Chevrolet,Equinox,2025,1,8.9
2025-04-28,Store 10,SP_A,New,"$50,124","$1,574",$795,Repeat Customer,Sold,46,STK-02453,Ford,F-150,2024,2,10
2025-04-28,Store 11,SP_F,Used,"$40,738","$1,449",$421,Phone,Lost,26,STK-02454,Honda,CR-V,2023,0,0
2025-04-28,Store 11,SP_E,New,"$52,706","$1,885",$231,Email Campaign,Sold,54,STK-02455,GMC,Envision,2024,0,8.1
2025-04-28,Store 11,SP_C,Used,"$39,806","$1,453",$588,Email Campaign,Lost,42,STK-02456,GMC,CR-V,2019,0,0
2025-04-28,Store 11,SP_B,Used,"$18,649","$2,155",$175,Phone,Sold,15,STK-02457,GMC,Encore,2022,3,9.3
2025-04-28,Store 11,SP_G,Used,"$37,841","$1,048",$164,AutoTrader,Sold,55,STK-02458,Buick,Encore,2024,3,8.9
2025-04-28,Store 11,SP_D,New,"$38,805","$1,253",$441,Service Drive,Sold,52,STK-02459,Ford,F-150,2026,4,9.4
2025-04-28,Store 11,SP_E,Used,"$27,506",$962,$108,Service Drive,Sold,35,STK-02460,Cadillac,Accord,2019,1,9.1
2025-04-28,Store 12,SP_F,Used,"$15,166","$2,459","$1,406",Service Drive,Lost,50,STK-02461,Toyota,Camry,2024,0,0
2025-04-28,Store 12,SP_D,New,"$67,474","$2,214","$1,489",Referral,Lost,41,STK-02462,Toyota,Tacoma,2025,0,0
2025-04-28,Store 12,SP_E,Used,"$41,476","$1,671","$1,644",Referral,Lost,2,STK-02463,Cadillac,Envision,2022,0,0
2025-04-28,Store 12,SP_E,Used,"$16,463","$1,636","$1,387",Service Drive,Sold,33,STK-02464,Ford,Bronco,2020,3,9.9
2025-04-28,Store 12,SP_F,Used,"$40,556","$2,393","$1,821",Facebook,Sold,4,STK-02465,Cadillac,CR-V,2023,4,8.4
2025-04-28,Store 12,SP_F,Used,"$12,453","$1,867",$831,Facebook,Pending,17,STK-02466,Honda,XT5,2022,0,0
2025-04-28,Store 12,SP_A,New,"$59,971","$1,099","$1,786",Service Drive,Lost,18,STK-02467,Cadillac,Envision,2024,0,0
2025-04-28,Store 12,SP_A,Used,"$19,398","$3,691",$943,Repeat Customer,Lost,4,STK-02468,Buick,Envision,2020,0,0
2025-04-28,Store 12,SP_C,New,"$61,487","$1,120","$1,467",CarGurus,Lost,33,STK-02469,Buick,Envision,2026,0,0
2025-04-29,Store 1,SP_A,New,"$65,002","$1,360","$1,100",Phone,Sold,20,STK-02470,Chevrolet,Traverse,2024,3,8.4
2025-04-29,Store 1,SP_G,New,"$47,408","$1,226",$797,AutoTrader,Sold,71,STK-02471,Chevrolet,Traverse,2024,4,9.5
2025-04-29,Store 1,SP_J,Used,"$27,923","$3,165",$822,Facebook,Sold,52,STK-02472,Toyota,Highlander,2021,4,9.1
2025-04-29,Store 1,SP_E,Used,"$25,034","$3,579","$1,985",Repeat Customer,Sold,24,STK-02473,Honda,Pilot,2020,1,9.4
2025-04-29,Store 1,SP_H,New,"$45,789","$1,195","$1,338",Referral,Lost,45,STK-02474,Cadillac,Envision,2024,0,0
2025-04-29,Store 2,SP_H,Used,"$26,674","$2,120",$862,Service Drive,Lost,36,STK-02475,GMC,Encore,2023,0,0
2025-04-29,Store 2,SP_E,New,"$63,457","$1,870","$1,057",Referral,Sold,25,STK-02476,Cadillac,Encore,2026,1,9.2
2025-04-29,Store 2,SP_D,Used,"$20,787","$1,613","$1,152",Phone,Pending,37,STK-02477,Toyota,Highlander,2022,0,0
2025-04-29,Store 2,SP_G,Used,"$14,714","$3,730","$1,136",AutoTrader,Lost,15,STK-02478,Ford,F-150,2019,0,0
2025-04-29,Store 2,SP_A,New,"$48,105","$2,238","$1,957",Website,Lost,23,STK-02479,Ford,Explorer,2025,0,0
2025-04-29,Store 2,SP_D,Used,"$41,928","$2,179","$1,153",Service Drive,Sold,50,STK-02480,Buick,Pilot,2021,0,9.9
2025-04-29,Store 2,SP_E,New,"$44,888","$1,465",$976,Walk-In,Sold,46,STK-02481,Cadillac,Terrain,2024,2,9.6
2025-04-29,Store 2,SP_H,New,"$48,743","$1,026","$1,867",Walk-In,Pending,14,STK-02482,Toyota,Highlander,2024,0,0
2025-04-29,Store 2,SP_A,Used,"$40,286","$3,395","$1,413",Service Drive,Sold,8,STK-02483,Honda,Ridgeline,2024,0,9.6
2025-04-29,Store 3,SP_J,New,"$63,413",$637,"$1,762",Service Drive,Sold,27,STK-02484,Chevrolet,Traverse,2026,4,8.6
2025-04-29,Store 3,SP_C,Used,"$26,620","$1,658","$1,683",Phone,Sold,50,STK-02485,Cadillac,Accord,2020,1,9.8
2025-04-29,Store 3,SP_A,Used,"$38,554","$2,144","$1,791",Repeat Customer,Sold,28,STK-02486,Cadillac,Terrain,2023,2,9.8
2025-04-29,Store 3,SP_B,New,"$37,445",$935,"$1,399",Website,Sold,13,STK-02487,Honda,Accord,2024,3,9.8
2025-04-29,Store 4,SP_F,Used,"$27,178",$892,$709,Website,Pending,11,STK-02488,Toyota,Highlander,2020,0,0
2025-04-29,Store 4,SP_I,New,"$28,989",$474,$910,Website,Pending,98,STK-02489,Buick,Terrain,2026,0,0
2025-04-29,Store 4,SP_G,New,"$65,187",$536,"$1,532",Repeat Customer,Sold,73,STK-02490,Cadillac,Accord,2024,2,8.3
2025-04-29,Store 4,SP_E,New,"$52,092",$414,$751,Walk-In,Sold,28,STK-02491,Chevrolet,Silverado,2025,3,8.9
2025-04-29,Store 4,SP_E,Used,"$24,253",$576,"$1,289",CarGurus,Pending,2,STK-02492,Toyota,RAV4,2024,0,0
2025-04-29,Store 4,SP_D,Used,"$39,850",$443,$791,Repeat Customer,Sold,35,STK-02493,GMC,Envision,2023,2,8.6
2025-04-29,Store 5,SP_B,Used,"$15,078","$2,482","$1,979",Phone,Lost,33,STK-02494,Cadillac,Encore,2020,0,0
2025-04-29,Store 5,SP_J,Used,"$18,828","$3,155","$1,440",AutoTrader,Sold,33,STK-02495,Cadillac,Accord,2020,0,8.6
2025-04-29,Store 5,SP_B,Used,"$25,482","$2,231","$1,841",AutoTrader,Sold,6,STK-02496,Chevrolet,Traverse,2019,1,8.5
2025-04-29,Store 5,SP_E,New,"$32,905","$1,010","$1,855",Website,Lost,18,STK-02497,Buick,Ridgeline,2025,0,0
2025-04-29,Store 5,SP_D,New,"$65,404","$1,805","$1,423",Email Campaign,Sold,10,STK-02498,Toyota,Highlander,2025,2,9.3
2025-04-29,Store 5,SP_B,New,"$40,897","$1,266","$1,006",Service Drive,Lost,49,STK-02499,Cadillac,Ridgeline,2026,0,0
2025-04-29,Store 5,SP_J,Used,"$22,803","$2,337","$2,168",AutoTrader,Lost,54,STK-02500,GMC,XT5,2020,0,0
2025-04-29,Store 5,SP_G,New,"$30,231","$1,113","$1,204",Repeat Customer,Lost,15,STK-02501,Buick,Ridgeline,2024,0,0
2025-04-29,Store 5,SP_A,Used,"$34,104","$2,800","$2,096",Facebook,Lost,18,STK-02502,Cadillac,Accord,2021,0,0
2025-04-29,Store 5,SP_E,New,"$66,080","$1,506","$1,877",Service Drive,Lost,43,STK-02503,Chevrolet,Traverse,2025,0,0
2025-04-29,Store 6,SP_C,Used,"$22,190","$2,934",$913,Service Drive,Sold,34,STK-02504,Toyota,RAV4,2024,2,9.5
2025-04-29,Store 6,SP_G,Used,"$29,650","$2,694","$1,515",Walk-In,Pending,41,STK-02505,Buick,Envision,2023,0,0
