date,store,salesperson,vehicle_type,sale_price,front_gross,back_gross,lead_source,status,days_in_inventory,stock_number,make,model,year,fi_products_sold,csi_score
2025-09-22,Store 7,SP_G,Used,"$43,955","$2,754","$1,788",Email Campaign,Sold,6,STK-04957,Honda,Sierra,2019,3,9.0
2025-09-22,Store 7,SP_I,Used,"$20,150","$3,747","$1,045",Facebook,Pending,84,STK-04958,Chevrolet,Accord,2020,0,0
2025-09-22,Store 7,SP_E,Used,"$22,810",$544,$551,Facebook,Sold,102,STK-04959,Cadillac,Highlander,2020,3,9.4
2025-09-22,Store 7,SP_A,Used,"$17,081","$3,641","$1,407",Referral,Sold,16,STK-04960,Toyota,Accord,2020,2,9.6
2025-09-22,Store 9,SP_E,Used,"$45,238","$1,731","$1,301",Phone,Sold,84,STK-04961,Buick,Yukon,2023,3,8.7
2025-09-22,Store 9,SP_J,New,"$43,221","$1,623","$1,821",CarGurus,Sold,124,STK-04962,Chevrolet,Highlander,2025,1,9.4
2025-09-23,Store 1,SP_A,New,"$72,413","$1,571","$1,989",Referral,Sold,105,STK-04963,Chevrolet,Envision,2025,3,9.0
2025-09-23,Store 1,SP_G,Used,"$24,619","$2,660","$1,533",Facebook,Pending,14,STK-04964,Toyota,Escape,2023,0,0
2025-09-23,Store 1,SP_B,New,"$48,043","$1,325","$1,348",Phone,Pending,110,STK-04965,Cadillac,Equinox,2024,0,9.1
2025-09-23,Store 10,SP_D,Used,"$30,649","$1,951","$1,042",Facebook,Sold,34,STK-04966,Buick,Envision,2020,1,8.6
2025-09-23,Store 10,SP_H,Used,"$16,858","$3,240","$1,818",Service Drive,Sold,16,STK-04967,Cadillac,Terrain,2024,4,9.8
2025-09-23,Store 11,SP_H,New,"$44,478","$3,224","$1,185",Repeat Customer,Sold,113,STK-04968,Honda,Accord,2024,3,8.9
2025-09-23,Store 11,SP_J,Used,"$12,138","$2,510",$589,AutoTrader,Pending,100,STK-04969,Toyota,Camry,2023,0,0
2025-09-23,Store 12,SP_A,New,"$23,923","$2,920","$1,692",Email Campaign,Sold,29,STK-04970,Cadillac,Equinox,2025,3,9.1
2025-09-23,Store 12,SP_D,New,"$44,144","$3,567",$835,Referral,Sold,10,STK-04971,Toyota,CR-V,2024,4,8.6
2025-09-23,Store 12,SP_C,New,"$59,285","$3,445","$1,573",CarGurus,Sold,64,STK-04972,Ford,Sierra,2024,0,8.4
2025-09-23,Store 3,SP_C,Used,"$13,241","$3,773","$1,368",Referral,Sold,21,STK-04973,Buick,XT5,2021,4,8.6
2025-09-23,Store 4,SP_A,New,"$38,126",$514,"$1,761",CarGurus,Sold,65,STK-04974,Buick,CR-V,2026,4,8.9
2025-09-23,Store 5,SP_A,Used,"$18,036","$2,117",$983,CarGurus,Sold,126,STK-04975,GMC,RAV4,2019,1,9.0
2025-09-23,Store 5,SP_A,New,"$57,269","$3,277","$1,299",Email Campaign,Sold,51,STK-04976,Ford,Malibu,2025,4,9.5
2025-09-23,Store 6,SP_I,New,"$32,532",$843,$538,Facebook,Lost,110,STK-04977,Toyota,Traverse,2025,0,0
2025-09-23,Store 8,SP_C,New,"$38,335","$1,757","$1,891",Service Drive,Sold,124,STK-04978,GMC,Silverado,2025,0,9.7
2025-09-23,Store 8,SP_I,New,"$36,751","$1,941","$2,031",Website,Sold,88,STK-04979,Honda,Encore,2026,2,9.1
2025-09-23,Store 9,SP_C,Used,"$24,128","$2,305","$1,183",Referral,Sold,121,STK-04980,Toyota,CR-V,2019,3,9.3
2025-09-23,Store 9,SP_H,New,"$28,927","$2,165","$1,821",Referral,Sold,71,STK-04981,Honda,Silverado,2026,2,8.9
2025-09-24,Store 1,SP_J,New,"$32,913","$2,798","$1,344",Referral,Sold,62,STK-04982,Ford,Silverado,2024,2,9.7
2025-09-24,Store 1,SP_B,Used,"$18,588",$925,"$1,199",Referral,Pending,11,STK-04983,Honda,Traverse,2020,0,8.7
2025-09-24,Store 10,SP_H,New,"$66,945","$1,658",$850,Phone,Sold,14,STK-04984,Honda,Highlander,2026,1,9.0
2025-09-24,Store 10,SP_C,Used,"$17,665","$1,917","$1,008",CarGurus,Sold,42,STK-04985,Toyota,Traverse,2024,3,8.8
2025-09-24,Store 11,SP_A,New,"$47,715",$575,"$2,162",Facebook,Sold,115,STK-04986,Buick,Camry,2025,4,9.3
2025-09-24,Store 12,SP_A,New,"$59,745","$1,278",$699,Website,Sold,127,STK-04987,Chevrolet,Malibu,2026,3,9.9
2025-09-24,Store 12,SP_D,Used,"$17,235","$1,761",$884,Service Drive,Sold,55,STK-04988,Chevrolet,Malibu,2021,3,9.8
2025-09-24,Store 12,SP_G,Used,"$11,021",$582,"$1,212",AutoTrader,Pending,95,STK-04989,Buick,Yukon,2019,0,8.6
2025-09-24,Store 2,SP_B,New,"$45,796","$1,375",$683,Referral,Sold,112,STK-04990,GMC,Bronco,2025,1,8.6
2025-09-24,Store 3,SP_B,New,"$50,042","$2,640",$596,AutoTrader,Pending,71,STK-04991,Toyota,Accord,2024,0,0
2025-09-24,Store 4,SP_C,New,"$25,090","$2,153",$466,Phone,Pending,88,STK-04992,Cadillac,Highlander,2025,0,8.3
2025-09-24,Store 4,SP_E,Used,"$30,435","$1,536","$1,113",Website,Sold,81,STK-04993,Cadillac,Envision,2022,3,8.5
2025-09-24,Store 5,SP_J,New,"$74,148","$1,293",$615,Service Drive,Pending,44,STK-04994,GMC,Sierra,2024,0,0
2025-09-24,Store 6,SP_G,New,"$59,704","$1,545",$983,Website,Pending,126,STK-04995,Chevrolet,Terrain,2024,0,8.2
2025-09-24,Store 7,SP_C,Used,"$26,324","$3,074","$2,024",CarGurus,Sold,48,STK-04996,Honda,Terrain,2023,3,8.3
2025-09-24,Store 7,SP_D,Used,"$27,051","$3,101","$1,626",Phone,Sold,53,STK-04997,Cadillac,Accord,2021,4,8.8
2025-09-24,Store 8,SP_E,Used,"$30,917","$3,408","$1,614",Service Drive,Lost,5,STK-04998,GMC,Camry,2021,0,0
2025-09-24,Store 8,SP_G,Used,"$25,547","$3,701","$2,014",Facebook,Sold,83,STK-04999,Chevrolet,F-150,2023,0,9.1
2025-09-24,Store 8,SP_E,New,"$33,626","$3,174","$1,780",Referral,Sold,98,STK-05000,Chevrolet,Accord,2026,3,9.2
2025-09-24,Store 9,SP_A,New,"$72,025",$473,$364,Website,Lost,127,STK-05001,Toyota,RAV4,2025,0,0
2025-09-24,Store 9,SP_D,Used,"$26,779","$2,168","$1,731",CarGurus,Sold,40,STK-05002,Cadillac,Envision,2019,2,10.0
2025-09-25,Store 1,SP_A,Used,"$27,318","$2,912","$1,442",CarGurus,Sold,34,STK-05003,Toyota,RAV4,2019,2,8.5
2025-09-25,Store 10,SP_D,New,"$33,158","$3,687","$1,506",Service Drive,Sold,18,STK-05004,GMC,Highlander,2025,1,8.1
2025-09-25,Store 10,SP_I,Used,"$30,870","$1,756",$868,Facebook,Sold,66,STK-05005,Toyota,F-150,2021,2,8.1
2025-09-25,Store 10,SP_A,New,"$41,422","$3,736",$570,AutoTrader,Sold,52,STK-05006,Ford,Highlander,2026,1,9.1
2025-09-25,Store 12,SP_D,New,"$33,746",$769,"$1,958",CarGurus,Sold,92,STK-05007,Toyota,Highlander,2025,2,9.1
2025-09-25,Store 12,SP_G,Used,"$30,257","$3,242","$1,320",Service Drive,Lost,37,STK-05008,Toyota,Terrain,2024,0,0
2025-09-25,Store 12,SP_J,Used,"$13,085","$1,109","$1,513",Referral,Lost,58,STK-05009,Chevrolet,XT5,2023,0,0
2025-09-25,Store 12,SP_G,Used,"$32,913",$636,"$1,326",Service Drive,Lost,97,STK-05010,Buick,Encore,2022,0,0
2025-09-25,Store 2,SP_C,Used,"$13,077","$2,082",$792,Phone,Lost,6,STK-05011,Buick,Escape,2022,0,0
2025-09-25,Store 2,SP_B,New,"$30,038","$1,639","$1,126",Service Drive,Lost,66,STK-05012,Cadillac,Malibu,2025,0,0
2025-09-25,Store 2,SP_B,Used,"$45,914",$617,"$1,882",AutoTrader,Pending,41,STK-05013,Ford,Bronco,2019,0,8.2
2025-09-25,Store 3,SP_E,New,"$72,211","$1,471","$1,792",Referral,Sold,42,STK-05014,Ford,Tahoe,2024,3,8.1
2025-09-25,Store 3,SP_H,New,"$24,131","$2,786","$1,603",CarGurus,Sold,98,STK-05015,Chevrolet,Silverado,2025,0,10.0
2025-09-25,Store 3,SP_J,New,"$66,296",$777,$467,Phone,Sold,64,STK-05016,Ford,Silverado,2025,1,9.2
2025-09-25,Store 4,SP_G,Used,"$19,322","$3,340","$1,143",Walk-In,Pending,122,STK-05017,Cadillac,Equinox,2019,0,0
2025-09-25,Store 4,SP_B,New,"$48,572","$1,400",$540,Phone,Sold,25,STK-05018,GMC,XT5,2025,2,8.4
2025-09-25,Store 4,SP_G,New,"$29,967","$2,580","$1,485",Referral,Sold,47,STK-05019,Buick,Bronco,2024,2,9.8
2025-09-25,Store 4,SP_B,Used,"$46,541","$1,125","$1,616",Repeat Customer,Sold,116,STK-05020,Toyota,CR-V,2019,4,8.1
2025-09-25,Store 6,SP_E,Used,"$30,460","$1,706","$1,499",Website,Pending,8,STK-05021,Toyota,Envision,2022,0,0
2025-09-25,Store 6,SP_C,New,"$23,662","$1,350","$1,838",Referral,Lost,86,STK-05022,Ford,Terrain,2025,0,0
2025-09-25,Store 6,SP_D,New,"$65,606","$2,432","$1,376",Walk-In,Lost,47,STK-05023,GMC,CR-V,2026,0,0
2025-09-25,Store 6,SP_H,Used,"$13,410","$3,571",$695,Phone,Pending,77,STK-05024,Chevrolet,Camry,2023,0,0
2025-09-25,Store 6,SP_B,Used,"$25,943","$3,513",$592,Website,Sold,103,STK-05025,Buick,Tahoe,2023,0,8.9
2025-09-25,Store 7,SP_B,Used,"$35,226","$1,355","$2,088",Email Campaign,Sold,87,STK-05026,Cadillac,Bronco,2021,1,9.7
2025-09-25,Store 7,SP_G,New,"$35,032","$3,038",$404,Website,Pending,41,STK-05027,Buick,Tahoe,2026,0,0
2025-09-25,Store 8,SP_I,New,"$29,196","$1,420","$1,901",Repeat Customer,Sold,121,STK-05028,Toyota,Camry,2024,3,9.0
2025-09-25,Store 8,SP_J,Used,"$38,187","$3,426",$922,Repeat Customer,Sold,44,STK-05029,Cadillac,Encore,2023,2,8.7
2025-09-25,Store 8,SP_G,New,"$23,954","$1,589","$1,464",Email Campaign,Lost,41,STK-05030,Honda,Camry,2026,0,9.3
2025-09-25,Store 9,SP_E,New,"$73,343","$1,653","$1,339",Service Drive,Pending,108,STK-05031,Chevrolet,Sierra,2026,0,0
2025-09-25,Store 9,SP_F,Used,"$34,020",$786,$777,CarGurus,Lost,80,STK-05032,Chevrolet,Accord,2024,0,0
2025-09-25,Store 9,SP_G,New,"$71,674",$575,"$1,351",CarGurus,Sold,38,STK-05033,Ford,RAV4,2025,0,8.8
2025-09-25,Store 9,SP_F,New,"$59,482","$3,482","$1,835",Repeat Customer,Sold,109,STK-05034,Ford,Pilot,2026,3,9.5
2025-09-26,Store 1,SP_G,New,"$40,209","$1,681","$1,986",CarGurus,Sold,18,STK-05035,Honda,Accord,2025,0,8.3
2025-09-26,Store 10,SP_E,New,"$47,047","$2,525",$599,Walk-In,Sold,101,STK-05036,Ford,Bronco,2026,4,9.7
2025-09-26,Store 11,SP_E,New,"$48,575","$2,137",$802,Walk-In,Pending,129,STK-05037,Honda,Highlander,2025,0,0
2025-09-26,Store 11,SP_A,Used,"$26,690","$3,582","$1,329",Facebook,Sold,121,STK-05038,Ford,Yukon,2023,2,9.9
2025-09-26,Store 11,SP_F,New,"$55,023","$1,275",$342,Service Drive,Sold,62,STK-05039,Toyota,Bronco,2025,3,9.6
2025-09-26,Store 11,SP_I,New,"$58,457","$3,305","$1,615",Email Campaign,Lost,83,STK-05040,Cadillac,Accord,2025,0,0
2025-09-26,Store 11,SP_G,Used,"$29,953","$1,555","$1,512",CarGurus,Pending,54,STK-05041,Cadillac,Tahoe,2021,0,9.2
2025-09-26,Store 12,SP_F,Used,"$18,000",$646,"$1,119",AutoTrader,Pending,72,STK-05042,GMC,Bronco,2023,0,8.9
2025-09-26,Store 12,SP_I,Used,"$25,010","$2,144",$626,Email Campaign,Pending,94,STK-05043,Honda,Traverse,2021,0,0
2025-09-26,Store 12,SP_B,New,"$34,053",$950,"$1,085",Website,Sold,49,STK-05044,GMC,Yukon,2025,2,8.4
2025-09-26,Store 2,SP_J,New,"$72,975","$1,964",$329,Facebook,Sold,130,STK-05045,Toyota,Yukon,2025,1,9.2
2025-09-26,Store 2,SP_E,New,"$54,609","$3,674","$2,118",CarGurus,Sold,41,STK-05046,GMC,XT5,2026,2,8.2
2025-09-26,Store 2,SP_B,Used,"$39,888","$2,415","$1,707",Facebook,Sold,36,STK-05047,GMC,Envision,2020,4,9.4
2025-09-26,Store 3,SP_A,New,"$57,737","$1,529","$2,087",AutoTrader,Lost,7,STK-05048,Chevrolet,F-150,2026,0,0
2025-09-26,Store 3,SP_A,New,"$47,603","$1,577",$348,Facebook,Pending,103,STK-05049,Buick,Tahoe,2026,0,9.1
2025-09-26,Store 3,SP_H,New,"$67,665","$1,896",$393,Facebook,Sold,31,STK-05050,Cadillac,Escape,2025,4,8.1
2025-09-26,Store 4,SP_B,Used,"$15,072","$2,366","$1,873",AutoTrader,Sold,26,STK-05051,GMC,Escape,2020,2,9.3
2025-09-26,Store 4,SP_F,New,"$42,828",$811,$782,Service Drive,Lost,33,STK-05052,Buick,CR-V,2025,0,10.0
2025-09-26,Store 4,SP_C,New,"$26,730",$918,$995,Website,Lost,128,STK-05053,GMC,Highlander,2026,0,0
2025-09-26,Store 4,SP_E,Used,"$26,593","$2,784",$808,CarGurus,Pending,10,STK-05054,GMC,Bronco,2021,0,0
2025-09-26,Store 5,SP_H,New,"$67,515","$1,300","$1,031",Phone,Sold,11,STK-05055,Toyota,CR-V,2026,1,9.1
2025-09-26,Store 5,SP_J,Used,"$24,220","$3,317","$1,595",Repeat Customer,Sold,127,STK-05056,Honda,Terrain,2021,1,9.2
2025-09-26,Store 5,SP_D,New,"$45,666",$777,"$1,729",Service Drive,Sold,91,STK-05057,Honda,CR-V,2024,4,9.5
2025-09-26,Store 5,SP_E,Used,"$33,688","$2,404","$1,213",CarGurus,Sold,91,STK-05058,Chevrolet,Traverse,2023,2,9.9
2025-09-26,Store 6,SP_B,Used,"$41,262","$1,941","$1,683",Facebook,Sold,30,STK-05059,GMC,Terrain,2023,4,9.7
2025-09-26,Store 6,SP_B,New,"$30,090","$2,198","$1,061",Email Campaign,Pending,12,STK-05060,Honda,Bronco,2024,0,0
2025-09-26,Store 6,SP_J,New,"$50,123","$1,853","$2,188",Service Drive,Sold,67,STK-05061,Cadillac,Sierra,2026,2,8.1
2025-09-26,Store 6,SP_E,New,"$52,177","$1,106","$1,738",Repeat Customer,Sold,127,STK-05062,Chevrolet,Escape,2025,1,8.2
2025-09-26,Store 7,SP_H,Used,"$37,219","$1,460","$1,196",Website,Pending,57,STK-05063,Honda,Silverado,2022,0,0
2025-09-26,Store 7,SP_G,Used,"$11,270","$3,098","$1,259",CarGurus,Sold,36,STK-05064,Honda,Camry,2020,3,9.8
2025-09-26,Store 7,SP_F,New,"$59,638",$997,"$1,052",Phone,Lost,31,STK-05065,Honda,RAV4,2025,0,0
2025-09-26,Store 8,SP_E,Used,"$43,854","$1,951","$1,966",Repeat Customer,Sold,47,STK-05066,Toyota,RAV4,2024,4,8.6
2025-09-26,Store 8,SP_D,Used,"$47,226",$452,"$2,063",AutoTrader,Sold,105,STK-05067,Buick,XT5,2024,2,9.8
2025-09-26,Store 9,SP_G,Used,"$13,829","$2,275","$1,402",Walk-In,Lost,19,STK-05068,Honda,Malibu,2020,0,9.7
2025-09-26,Store 9,SP_I,New,"$48,524",$432,"$1,746",Service Drive,Sold,64,STK-05069,Cadillac,Accord,2025,4,9.2
2025-09-27,Store 1,SP_C,Used,"$28,473","$1,380","$1,023",CarGurus,Lost,111,STK-05070,Honda,Escape,2020,0,0
2025-09-27,Store 1,SP_H,New,"$62,461","$1,187",$447,CarGurus,Sold,104,STK-05071,Chevrolet,Traverse,2024,4,8.8
2025-09-27,Store 1,SP_B,New,"$27,958",$914,"$2,190",Repeat Customer,Lost,92,STK-05072,Buick,Traverse,2025,0,0
2025-09-27,Store 1,SP_B,Used,"$44,948","$1,718",$493,Website,Sold,50,STK-05073,Chevrolet,Pilot,2019,2,9.1
2025-09-27,Store 1,SP_B,Used,"$39,759",$763,"$2,141",Walk-In,Sold,116,STK-05074,Buick,Tahoe,2020,4,8.7
2025-09-27,Store 10,SP_H,Used,"$26,716","$2,859","$1,731",Email Campaign,Sold,31,STK-05075,Toyota,RAV4,2022,1,8.4
2025-09-27,Store 10,SP_H,Used,"$41,114","$3,525","$1,982",Repeat Customer,Sold,69,STK-05076,GMC,Accord,2019,2,8.1
2025-09-27,Store 10,SP_I,Used,"$19,176",$557,$492,Email Campaign,Pending,62,STK-05077,Toyota,Equinox,2020,0,0
2025-09-27,Store 10,SP_C,Used,"$39,140","$2,302","$1,493",Facebook,Sold,49,STK-05078,Ford,Bronco,2019,2,8.8
2025-09-27,Store 11,SP_F,New,"$68,122","$2,970",$657,AutoTrader,Sold,77,STK-05079,Buick,Escape,2026,4,9.5
2025-09-27,Store 11,SP_C,Used,"$24,236","$1,971",$391,Facebook,Sold,127,STK-05080,Cadillac,F-150,2024,1,9.4
2025-09-27,Store 11,SP_F,New,"$34,619","$3,538",$305,Walk-In,Pending,114,STK-05081,Ford,Highlander,2024,0,9.4
2025-09-27,Store 11,SP_A,New,"$43,094","$1,281","$1,306",Facebook,Pending,14,STK-05082,Cadillac,RAV4,2025,0,9.5
2025-09-27,Store 12,SP_H,New,"$74,340","$2,953","$1,319",Service Drive,Sold,74,STK-05083,Cadillac,Yukon,2026,4,9.6
2025-09-27,Store 12,SP_H,New,"$69,789",$586,"$1,163",Facebook,Sold,54,STK-05084,Honda,Encore,2026,3,8.5
2025-09-27,Store 12,SP_J,Used,"$11,909","$3,522",$695,Facebook,Sold,42,STK-05085,Buick,Envision,2021,3,9.6
2025-09-27,Store 12,SP_B,Used,"$47,565","$3,350","$1,829",CarGurus,Sold,41,STK-05086,Buick,Encore,2020,1,9.2
2025-09-27,Store 2,SP_C,New,"$54,643","$2,946",$829,Phone,Sold,8,STK-05087,Ford,Yukon,2024,1,9.8
2025-09-27,Store 2,SP_C,New,"$51,830","$1,268","$2,172",Repeat Customer,Sold,71,STK-05088,Ford,CR-V,2025,2,10.0
2025-09-27,Store 2,SP_C,New,"$26,342",$896,"$1,912",Service Drive,Lost,98,STK-05089,Ford,XT5,2025,0,0
2025-09-27,Store 3,SP_J,New,"$25,820",$748,"$1,246",Repeat Customer,Pending,60,STK-05090,Ford,Bronco,2026,0,8.4
2025-09-27,Store 3,SP_D,New,"$52,396","$1,920","$1,337",Website,Lost,37,STK-05091,Toyota,Tahoe,2026,0,0
2025-09-27,Store 3,SP_I,New,"$70,036","$3,178","$1,104",AutoTrader,Sold,98,STK-05092,GMC,Encore,2026,3,9.3
2025-09-27,Store 3,SP_D,Used,"$32,958","$2,634","$1,111",Website,Lost,31,STK-05093,Cadillac,Escape,2021,0,0
2025-09-27,Store 3,SP_A,Used,"$18,398","$2,360","$1,010",Email Campaign,Lost,103,STK-05094,Cadillac,Pilot,2024,0,9.4
2025-09-27,Store 4,SP_B,Used,"$45,364","$3,463",$423,AutoTrader,Sold,107,STK-05095,GMC,Envision,2020,4,9.3
2025-09-27,Store 5,SP_C,Used,"$34,488","$2,258","$1,500",Walk-In,Pending,18,STK-05096,Toyota,Envision,2023,0,9.6
2025-09-27,Store 5,SP_F,New,"$47,718","$3,135",$527,Email Campaign,Sold,49,STK-05097,Toyota,Encore,2025,4,9.2
2025-09-27,Store 5,SP_A,New,"$26,831","$1,349","$1,314",Phone,Sold,35,STK-05098,Cadillac,Camry,2025,3,9.7
2025-09-27,Store 5,SP_E,New,"$37,289","$3,137","$1,407",Website,Sold,106,STK-05099,Toyota,Equinox,2025,2,8.1
2025-09-27,Store 6,SP_B,Used,"$11,830",$552,"$1,112",Walk-In,Sold,93,STK-05100,GMC,Bronco,2020,2,8.8
2025-09-27,Store 6,SP_J,New,"$66,334","$1,082",$657,Facebook,Sold,16,STK-05101,Buick,F-150,2026,3,9.7
2025-09-27,Store 6,SP_F,Used,"$42,313","$1,946",$551,Walk-In,Sold,55,STK-05102,Honda,Yukon,2021,2,8.6
2025-09-27,Store 7,SP_G,New,"$69,110","$1,460","$1,213",AutoTrader,Lost,27,STK-05103,Honda,Encore,2025,0,9.1
2025-09-27,Store 8,SP_A,New,"$66,088","$2,341","$1,406",Phone,Pending,84,STK-05104,Honda,F-150,2026,0,0
2025-09-27,Store 9,SP_F,Used,"$27,589","$3,641","$1,527",Service Drive,Sold,88,STK-05105,Toyota,Yukon,2024,1,9.2
2025-09-28,Store 1,SP_G,Used,"$18,822","$3,152","$1,644",CarGurus,Sold,65,STK-05106,GMC,RAV4,2024,3,9.9
2025-09-28,Store 1,SP_G,New,"$29,168","$1,534","$1,434",Website,Sold,93,STK-05107,Chevrolet,Encore,2026,3,10.0
2025-09-28,Store 1,SP_E,Used,"$22,543","$2,017","$1,148",Repeat Customer,Pending,47,STK-05108,Buick,Encore,2019,0,0
2025-09-28,Store 1,SP_E,Used,"$35,801","$3,685","$1,116",Repeat Customer,Sold,25,STK-05109,Ford,Traverse,2024,1,9.9
2025-09-28,Store 10,SP_I,Used,"$17,566","$1,767","$1,317",Email Campaign,Lost,43,STK-05110,Chevrolet,Malibu,2022,0,0
2025-09-28,Store 11,SP_B,New,"$64,395","$1,217",$464,CarGurus,Sold,87,STK-05111,Cadillac,Yukon,2025,3,8.7
2025-09-28,Store 11,SP_I,Used,"$28,234","$1,542",$422,Website,Sold,83,STK-05112,Toyota,Yukon,2019,3,8.2
2025-09-28,Store 12,SP_F,New,"$26,389","$3,092","$2,083",CarGurus,Pending,65,STK-05113,Buick,Tahoe,2026,0,0
2025-09-28,Store 12,SP_B,Used,"$35,849","$1,621","$1,183",Referral,Lost,27,STK-05114,Chevrolet,CR-V,2024,0,0
2025-09-28,Store 2,SP_B,New,"$61,134","$1,305","$1,662",CarGurus,Sold,73,STK-05115,Chevrolet,Envision,2024,2,8.5
2025-09-28,Store 2,SP_D,New,"$46,388","$3,800","$1,374",Walk-In,Pending,7,STK-05116,Toyota,Yukon,2026,0,9.9
2025-09-28,Store 3,SP_H,Used,"$47,785","$1,838","$2,169",Repeat Customer,Lost,99,STK-05117,Toyota,Equinox,2020,0,0
2025-09-28,Store 3,SP_C,New,"$23,989","$1,483","$1,939",Phone,Pending,118,STK-05118,Buick,Malibu,2026,0,0
2025-09-28,Store 3,SP_I,Used,"$42,210","$3,662","$1,184",Website,Pending,40,STK-05119,Chevrolet,XT5,2024,0,0
2025-09-28,Store 4,SP_H,New,"$61,486","$3,484",$448,Email Campaign,Sold,31,STK-05120,Buick,CR-V,2024,2,9.9
2025-09-28,Store 4,SP_H,Used,"$47,753","$3,437","$1,083",Walk-In,Sold,14,STK-05121,Ford,Highlander,2019,3,8.4
2025-09-28,Store 5,SP_D,Used,"$45,617",$693,$437,Repeat Customer,Sold,65,STK-05122,Toyota,Equinox,2023,1,9.7
2025-09-28,Store 6,SP_H,Used,"$37,737",$967,$343,Email Campaign,Sold,32,STK-05123,Cadillac,Yukon,2022,2,9.1
2025-09-28,Store 6,SP_B,New,"$68,492","$3,420","$1,537",Email Campaign,Pending,86,STK-05124,Ford,Sierra,2024,0,8.9
2025-09-28,Store 7,SP_H,Used,"$23,047",$445,"$1,703",Walk-In,Lost,20,STK-05125,Chevrolet,Sierra,2022,0,0
2025-09-28,Store 7,SP_E,Used,"$24,555","$1,683",$811,Email Campaign,Sold,115,STK-05126,Toyota,Silverado,2020,2,8.4
2025-09-28,Store 7,SP_B,Used,"$26,384","$1,032","$1,063",AutoTrader,Pending,11,STK-05127,Toyota,Yukon,2021,0,0
2025-09-28,Store 8,SP_A,Used,"$40,062","$1,812","$1,489",Repeat Customer,Sold,84,STK-05128,Buick,Yukon,2021,0,9.8
2025-09-28,Store 8,SP_C,Used,"$37,609",$805,$759,Phone,Sold,11,STK-05129,Honda,Traverse,2021,1,8.1
2025-09-28,Store 8,SP_F,Used,"$31,671","$1,287","$1,363",Facebook,Lost,8,STK-05130,GMC,Yukon,2020,0,0
2025-09-28,Store 8,SP_G,New,"$22,801","$2,415","$2,088",AutoTrader,Sold,59,STK-05131,GMC,Sierra,2025,0,8.7
2025-09-28,Store 8,SP_C,Used,"$38,845","$3,370",$557,Email Campaign,Sold,54,STK-05132,Chevrolet,Pilot,2023,2,8.6
2025-09-28,Store 9,SP_H,New,"$38,408","$2,556","$1,544",AutoTrader,Sold,99,STK-05133,GMC,Envision,2024,2,9.4
2025-09-29,Store 1,SP_E,Used,"$46,225","$3,297","$1,361",Walk-In,Sold,106,STK-05134,Buick,RAV4,2019,2,9.4
2025-09-29,Store 1,SP_I,New,"$63,037","$1,370","$1,404",Website,Sold,33,STK-05135,Cadillac,Camry,2026,3,9.3
2025-09-29,Store 1,SP_B,New,"$34,859",$681,"$1,796",Walk-In,Sold,35,STK-05136,Toyota,CR-V,2024,2,9.1
2025-09-29,Store 1,SP_I,Used,"$26,096","$1,903",$578,Repeat Customer,Sold,33,STK-05137,Cadillac,Encore,2024,1,8.4
2025-09-29,Store 1,SP_F,New,"$35,554","$2,231","$1,676",Email Campaign,Sold,62,STK-05138,Chevrolet,Traverse,2026,1,8.8
2025-09-29,Store 1,SP_D,New,"$46,331","$2,307",$797,Repeat Customer,Sold,42,STK-05139,Honda,CR-V,2024,1,8.9
2025-09-29,Store 1,SP_F,Used,"$16,492","$1,119",$336,Email Campaign,Sold,66,STK-05140,GMC,F-150,2022,0,9.1
2025-09-29,Store 10,SP_C,New,"$70,151","$1,205","$1,306",Website,Lost,18,STK-05141,Honda,Camry,2025,0,10.0
2025-09-29,Store 10,SP_A,New,"$29,525","$1,458",$492,Repeat Customer,Pending,123,STK-05142,Cadillac,Traverse,2024,0,9.0
2025-09-29,Store 10,SP_D,New,"$70,559",$568,"$1,476",Service Drive,Sold,55,STK-05143,Toyota,CR-V,2025,1,9.0
2025-09-29,Store 11,SP_B,New,"$43,903","$1,713",$589,Walk-In,Pending,78,STK-05144,Toyota,Escape,2024,0,9.6
2025-09-29,Store 11,SP_C,New,"$26,878",$989,"$2,067",Email Campaign,Pending,45,STK-05145,Buick,RAV4,2025,0,0
2025-09-29,Store 11,SP_H,Used,"$15,426","$3,425",$360,Referral,Sold,124,STK-05146,GMC,RAV4,2022,2,8.9
2025-09-29,Store 12,SP_G,New,"$71,015","$2,616","$1,896",Facebook,Sold,17,STK-05147,Honda,Highlander,2025,2,8.8
2025-09-29,Store 12,SP_G,New,"$39,330",$851,$908,Service Drive,Sold,52,STK-05148,Buick,CR-V,2025,2,9.6
2025-09-29,Store 12,SP_B,New,"$22,790","$3,328","$1,079",Referral,Pending,58,STK-05149,Ford,Terrain,2026,0,0
2025-09-29,Store 2,SP_F,New,"$69,029",$941,"$2,107",CarGurus,Sold,67,STK-05150,GMC,Escape,2025,0,8.3
2025-09-29,Store 2,SP_C,Used,"$22,068","$1,091","$1,668",AutoTrader,Sold,91,STK-05151,Buick,Encore,2022,3,8.9
2025-09-29,Store 2,SP_F,Used,"$22,564","$2,588",$682,Phone,Sold,12,STK-05152,Honda,Camry,2021,3,9.5
2025-09-29,Store 3,SP_B,New,"$47,598","$1,813",$587,Phone,Sold,16,STK-05153,Chevrolet,XT5,2024,0,8.6
2025-09-29,Store 3,SP_H,New,"$31,507","$2,801",$479,Repeat Customer,Sold,12,STK-05154,Buick,Highlander,2026,1,8.8
